gene_id	type	func_id	chr	pos_start	pos_end
ENSG00000205559	1mb	1mb_22_50021455_52022306	22	50021455	52022306
ENSG00000205560	1mb	1mb_22_50007290_52017899	22	50007290	52017899
ENSG00000205593	1mb	1mb_22_49747459_51765489	22	49747459	51765489
ENSG00000205643	1mb	1mb_22_45639908_47646576	22	45639908	47646576
ENSG00000205702	1mb	1mb_22_41536214_43540576	22	41536214	43540576
ENSG00000205853	1mb	1mb_22_31755893_33778039	22	31755893	33778039
ENSG00000206066	1mb	1mb_22_24714223_26716047	22	24714223	26716047
ENSG00000206140	1mb	1mb_22_20820712_22825558	22	20820712	22825558
ENSG00000206176	1mb	1mb_22_19378814_21380440	22	19378814	21380440
ENSG00000209480	1mb	1mb_22_38709824_40709916	22	38709824	40709916
ENSG00000211637	1mb	1mb_22_21385332_23385870	22	21385332	23385870
ENSG00000211638	1mb	1mb_22_21453110_23453622	22	21453110	23453622
ENSG00000211639	1mb	1mb_22_21516592_23517074	22	21516592	23517074
ENSG00000211640	1mb	1mb_22_21550113_23550860	22	21550113	23550860
ENSG00000211642	1mb	1mb_22_21569184_23569660	22	21569184	23569660
ENSG00000211643	1mb	1mb_22_21673082_23673581	22	21673082	23673581
ENSG00000211644	1mb	1mb_22_21676828_23677336	22	21676828	23677336
ENSG00000211645	1mb	1mb_22_21681658_23682172	22	21681658	23682172
ENSG00000211647	1mb	1mb_22_21707289_23707781	22	21707289	23707781
ENSG00000211648	1mb	1mb_22_21712087_23712608	22	21712087	23712608
ENSG00000211649	1mb	1mb_22_21723982_23724454	22	21723982	23724454
ENSG00000211650	1mb	1mb_22_21730355_23730874	22	21730355	23730874
ENSG00000211651	1mb	1mb_22_21735135_23735715	22	21735135	23735715
ENSG00000211652	1mb	1mb_22_21749356_23749827	22	21749356	23749827
ENSG00000211653	1mb	1mb_22_21764098_23764614	22	21764098	23764614
ENSG00000211654	1mb	1mb_22_21781876_23782371	22	21781876	23782371
ENSG00000211655	1mb	1mb_22_21786296_23786802	22	21786296	23786802
