gene_id	type	func_id	chr	pos_start	pos_end
ENSG00000100258	250kb	250kb_22_50691376_51196135	22	50691376	51196135
ENSG00000100263	250kb	250kb_22_29405841_29914198	22	29405841	29914198
ENSG00000100266	250kb	250kb_22_42981418_43661151	22	42981418	43661151
ENSG00000100271	250kb	250kb_22_43185522_43735434	22	43185522	43735434
ENSG00000100276	250kb	250kb_22_29458922_29965668	22	29458922	29965668
ENSG00000100280	250kb	250kb_22_29473669_30069168	22	29473669	30069168
ENSG00000100281	250kb	250kb_22_35403445_35941800	22	35403445	35941800
ENSG00000100284	250kb	250kb_22_35445268_35993985	22	35445268	35993985
ENSG00000100285	250kb	250kb_22_29626219_30137379	22	29626219	30137379
ENSG00000100288	250kb	250kb_22_50767378_51289884	22	50767378	51289884
ENSG00000100290	250kb	250kb_22_43256754_43775718	22	43256754	43775718
ENSG00000100292	250kb	250kb_22_35526354_36040207	22	35526354	36040207
ENSG00000100294	250kb	250kb_22_43278212_43789400	22	43278212	43789400
ENSG00000100296	250kb	250kb_22_29651868_30201205	22	29651868	30201205
ENSG00000100297	250kb	250kb_22_35546056_36071423	22	35546056	36071423
ENSG00000100298	250kb	250kb_22_39243229_39750072	22	39243229	39750072
ENSG00000100299	250kb	250kb_22_50811182_51316607	22	50811182	51316607
ENSG00000100300	250kb	250kb_22_43297520_43809248	22	43297520	43809248
ENSG00000100302	250kb	250kb_22_35686915_36200048	22	35686915	36200048
ENSG00000100304	250kb	250kb_22_43312628_43833139	22	43312628	43833139
ENSG00000100307	250kb	250kb_22_39266172_39798679	22	39266172	39798679
ENSG00000100311	250kb	250kb_22_39369364_39890756	22	39369364	39890756
ENSG00000100314	250kb	250kb_22_29866073_30377828	22	29866073	30377828
ENSG00000100316	250kb	250kb_22_39458887_39966394	22	39458887	39966394
ENSG00000100319	250kb	250kb_22_29876945_30413000	22	29876945	30413000
ENSG00000100320	250kb	250kb_22_35884783_36674473	22	35884783	36674473
ENSG00000100321	250kb	250kb_22_39495930_40031593	22	39495930	40031593
ENSG00000100324	250kb	250kb_22_39545746_40083065	22	39545746	40083065
ENSG00000100325	250kb	250kb_22_29934597_30484271	22	29934597	30484271
ENSG00000100330	250kb	250kb_22_30029144_30676855	22	30029144	30676855
ENSG00000100335	250kb	250kb_22_39645437_40164137	22	39645437	40164137
ENSG00000100336	250kb	250kb_22_36335172_36850886	22	36335172	36850886
ENSG00000100342	250kb	250kb_22_36399056_36913576	22	36399056	36913576
ENSG00000100345	250kb	250kb_22_36427327_37034063	22	36427327	37034063
ENSG00000100346	250kb	250kb_22_39716758_40335742	22	39716758	40335742
ENSG00000100347	250kb	250kb_22_44101301_44656411	22	44101301	44656411
ENSG00000100348	250kb	250kb_22_36613083_37128077	22	36613083	37128077
ENSG00000100350	250kb	250kb_22_36633237_37153148	22	36633237	37153148
ENSG00000100351	250kb	250kb_22_40047086_40619725	22	40047086	40619725
ENSG00000100353	250kb	250kb_22_36656897_37175483	22	36656897	37175483
ENSG00000100354	250kb	250kb_22_40190821_40981812	22	40190821	40981812
ENSG00000100359	250kb	250kb_22_40516595_41056293	22	40516595	41056293
ENSG00000100360	250kb	250kb_22_36904246_37422300	22	36904246	37422300
ENSG00000100362	250kb	250kb_22_36946728_37465523	22	36946728	37465523
ENSG00000100364	250kb	250kb_22_45336219_45886650	22	45336219	45886650
ENSG00000100365	250kb	250kb_22_37007030_37524057	22	37007030	37524057
ENSG00000100368	250kb	250kb_22_37059670_37586491	22	37059670	37586491
ENSG00000100372	250kb	250kb_22_40915634_41465403	22	40915634	41465403
ENSG00000100373	250kb	250kb_22_45430863_45941755	22	45430863	45941755
ENSG00000100376	250kb	250kb_22_45454849_45987836	22	45454849	45987836
ENSG00000100379	250kb	250kb_22_37197779_37709430	22	37197779	37709430
ENSG00000100380	250kb	250kb_22_40970539_41503026	22	40970539	41503026
ENSG00000100385	250kb	250kb_22_37271878_37821094	22	37271878	37821094
ENSG00000100387	250kb	250kb_22_41097351_41619313	22	41097351	41619313
ENSG00000100393	250kb	250kb_22_41237790_41826081	22	41237790	41826081
ENSG00000100395	250kb	250kb_22_41351209_41877275	22	41351209	41877275
ENSG00000100399	250kb	250kb_22_41375517_41886938	22	41375517	41886938
ENSG00000100401	250kb	250kb_22_41391615_41932255	22	41391615	41932255
ENSG00000100403	250kb	250kb_22_41447526_42006151	22	41447526	42006151
ENSG00000100410	250kb	250kb_22_41605721_42114729	22	41605721	42114729
ENSG00000100412	250kb	250kb_22_41615129_42174993	22	41615129	42174993
ENSG00000100413	250kb	250kb_22_41671808_42190610	22	41671808	42190610
ENSG00000100416	250kb	250kb_22_46476772_47003237	22	46476772	47003237
ENSG00000100417	250kb	250kb_22_41722898_42235894	22	41722898	42235894
ENSG00000100418	250kb	250kb_22_41744032_42267100	22	41744032	42267100
ENSG00000100422	250kb	250kb_22_46830308_47384158	22	46830308	47384158
ENSG00000100425	250kb	250kb_22_49916931_50471160	22	49916931	50471160
ENSG00000100426	250kb	250kb_22_49997490_50533726	22	49997490	50533726
ENSG00000100427	250kb	250kb_22_50247820_50774331	22	50247820	50774331
ENSG00000100429	250kb	250kb_22_50433612_50939834	22	50433612	50939834
ENSG00000128159	250kb	250kb_22_50406118_50933421	22	50406118	50933421
ENSG00000128165	250kb	250kb_22_50669985_51174869	22	50669985	51174869
ENSG00000128185	250kb	250kb_22_20051799_20557603	22	20051799	20557603
ENSG00000128191	250kb	250kb_22_19817755_20349400	22	19817755	20349400
ENSG00000128203	250kb	250kb_22_26575239_27090981	22	26575239	27090981
ENSG00000128218	250kb	250kb_22_23844930_24346655	22	23844930	24346655
ENSG00000128228	250kb	250kb_22_21746550_22248587	22	21746550	22248587
ENSG00000128242	250kb	250kb_22_30700622_31220574	22	30700622	31220574
ENSG00000128245	250kb	250kb_22_32090447_32603590	22	32090447	32603590
ENSG00000128253	250kb	250kb_22_32336422_32850718	22	32336422	32850718
ENSG00000128254	250kb	250kb_22_32079507_32591504	22	32079507	32591504
ENSG00000128266	250kb	250kb_22_23162540_23717224	22	23162540	23717224
ENSG00000128268	250kb	250kb_22_39603349_40138199	22	39603349	40138199
ENSG00000128271	250kb	250kb_22_24563847_25088328	22	24563847	25088328
ENSG00000128272	250kb	250kb_22_39665700_40168691	22	39665700	40168691
ENSG00000128274	250kb	250kb_22_42838127_43367304	22	42838127	43367304
ENSG00000128283	250kb	250kb_22_37706454_38215412	22	37706454	38215412
ENSG00000128284	250kb	250kb_22_36286372_36812225	22	36286372	36812225
ENSG00000128285	250kb	250kb_22_40824754_41328818	22	40824754	41328818
ENSG00000128294	250kb	250kb_22_26671458_27242681	22	26671458	27242681
ENSG00000128298	250kb	250kb_22_38230896_38756677	22	38230896	38756677
ENSG00000128309	250kb	250kb_22_37165676_37675863	22	37165676	37675863
ENSG00000128311	250kb	250kb_22_37156900_37665681	22	37156900	37665681
ENSG00000128322	250kb	250kb_22_23665312_24172495	22	23665312	24172495
ENSG00000128335	250kb	250kb_22_36372256_36886000	22	36372256	36886000
ENSG00000128340	250kb	250kb_22_37371301_37890488	22	37371301	37890488
ENSG00000128342	250kb	250kb_22_30386436_30892840	22	30386436	30892840
ENSG00000128346	250kb	250kb_22_38089528_38599676	22	38089528	38599676
ENSG00000128383	250kb	250kb_22_39098746_39609188	22	39098746	39609188
ENSG00000128394	250kb	250kb_22_39186609_39699915	22	39186609	39699915
ENSG00000128408	250kb	250kb_22_45559572_46078376	22	45559572	46078376
ENSG00000130487	250kb	250kb_22_50736462_51239451	22	50736462	51239451
ENSG00000130489	250kb	250kb_22_50711997_51214868	22	50711997	51214868
ENSG00000130540	250kb	250kb_22_43970389_44508398	22	43970389	44508398
ENSG00000130638	250kb	250kb_22_45817678_46491187	22	45817678	46491187
ENSG00000131100	250kb	250kb_22_17824902_18361584	22	17824902	18361584
ENSG00000133422	250kb	250kb_22_31071117_31614284	22	31071117	31614284
ENSG00000133424	250kb	250kb_22_33308212_34568829	22	33308212	34568829
ENSG00000133454	250kb	250kb_22_25888111_26677007	22	25888111	26677007
ENSG00000133460	250kb	250kb_22_23948890_24478496	22	23948890	24478496
ENSG00000133466	250kb	250kb_22_37326207_37845425	22	37326207	37845425
ENSG00000133477	250kb	250kb_22_40140953_40689533	22	40140953	40689533
ENSG00000133488	250kb	250kb_22_30634900_31151698	22	30634900	31151698
ENSG00000138867	250kb	250kb_22_24686406_25201903	22	24686406	25201903
ENSG00000138942	250kb	250kb_22_31306168_31853005	22	31306168	31853005
ENSG00000138964	250kb	250kb_22_44318836_44865413	22	44318836	44865413
ENSG00000159496	250kb	250kb_22_23780323_24291363	22	23780323	24291363
ENSG00000159873	250kb	250kb_22_28918662_29435283	22	28918662	29435283
ENSG00000159958	250kb	250kb_22_42071045_42572822	22	42071045	42572822
ENSG00000161149	250kb	250kb_22_21107184_21618581	22	21107184	21618581
ENSG00000161179	250kb	250kb_22_21732378_22234353	22	21732378	22234353
ENSG00000161180	250kb	250kb_22_21737005_22241616	22	21737005	22241616
ENSG00000166897	250kb	250kb_22_37514000_38073505	22	37514000	38073505
ENSG00000167037	250kb	250kb_22_24952236_25573545	22	24952236	25573545
ENSG00000167065	250kb	250kb_22_30798038_31313877	22	30798038	31313877
ENSG00000167074	250kb	250kb_22_41513337_42045330	22	41513337	42045330
ENSG00000167077	250kb	250kb_22_41845503_42445460	22	41845503	42445460
ENSG00000169184	250kb	250kb_22_27894265_28447486	22	27894265	28447486
ENSG00000169314	250kb	250kb_22_23855208_24358048	22	23855208	24358048
ENSG00000169635	250kb	250kb_22_21521693_22055752	22	21521693	22055752
ENSG00000170638	250kb	250kb_22_50374344_50888027	22	50374344	50888027
ENSG00000172346	250kb	250kb_22_41706767_42223745	22	41706767	42223745
ENSG00000172404	250kb	250kb_22_41005553_41508130	22	41005553	41508130
ENSG00000172967	250kb	250kb_22_17014302_17552589	22	17014302	17552589
ENSG00000177096	250kb	250kb_22_42220255_42725445	22	42220255	42725445
ENSG00000177663	250kb	250kb_22_17315844_17846583	22	17315844	17846583
ENSG00000177989	250kb	250kb_22_50718139_51221009	22	50718139	51221009
ENSG00000178026	250kb	250kb_22_24731588_25239175	22	24731588	25239175
ENSG00000178803	250kb	250kb_22_24575178_25141042	22	24575178	25141042
ENSG00000179750	250kb	250kb_22_39128352_39638809	22	39128352	39638809
ENSG00000180957	250kb	250kb_22_27997657_28566122	22	27997657	28566122
ENSG00000182057	250kb	250kb_22_42415759_42921202	22	42415759	42921202
ENSG00000182257	250kb	250kb_22_46195358_46700024	22	46195358	46700024
ENSG00000182502	250kb	250kb_22_22219236_22722374	22	22219236	22722374
ENSG00000182541	250kb	250kb_22_31358225_31926066	22	31358225	31926066
ENSG00000182841	250kb	250kb_22_42701229_43228044	22	42701229	43228044
ENSG00000182858	250kb	250kb_22_50043877_50562106	22	50043877	50562106
ENSG00000182902	250kb	250kb_22_17793139_18323760	22	17793139	18323760
ENSG00000182944	250kb	250kb_22_29413998_29946515	22	29413998	29946515
ENSG00000183066	250kb	250kb_22_42144729_42704460	22	42144729	42704460
ENSG00000183172	250kb	250kb_22_42225695_42730288	22	42225695	42730288
ENSG00000183307	250kb	250kb_22_17347189_17852257	22	17347189	17852257
ENSG00000183473	250kb	250kb_22_37350278_37858362	22	37350278	37858362
ENSG00000183506	250kb	250kb_22_21577289_22121822	22	21577289	22121822
ENSG00000183530	250kb	250kb_22_31822242_32396126	22	31822242	32396126
ENSG00000183569	250kb	250kb_22_42699623_43220388	22	42699623	43220388
ENSG00000183579	250kb	250kb_22_29029580_29703475	22	29029580	29703475
ENSG00000183597	250kb	250kb_22_19754537_20303449	22	19754537	20303449
ENSG00000183628	250kb	250kb_22_18643541_19151751	22	18643541	19151751
ENSG00000183741	250kb	250kb_22_39007455_39518319	22	39007455	39518319
ENSG00000183762	250kb	250kb_22_29219066_29814321	22	29219066	29814321
ENSG00000183765	250kb	250kb_22_28833731_29388410	22	28833731	29388410
ENSG00000183773	250kb	250kb_22_21069396_21585649	22	21069396	21585649
ENSG00000183785	250kb	250kb_22_18343097_18879321	22	18343097	18879321
ENSG00000183822	250kb	250kb_22_36993415_37516483	22	36993415	37516483
ENSG00000183864	250kb	250kb_22_41579496_42093027	22	41579496	42093027
ENSG00000183963	250kb	250kb_22_31210091_31750743	22	31210091	31750743
ENSG00000184058	250kb	250kb_22_19494226_20021116	22	19494226	20021116
ENSG00000184068	250kb	250kb_22_41977219_42480669	22	41977219	42480669
ENSG00000184076	250kb	250kb_22_29913358_30416402	22	29913358	30416402
ENSG00000184113	250kb	250kb_22_19260547_19765068	22	19260547	19765068
ENSG00000184117	250kb	250kb_22_29700797_30227326	22	29700797	30227326
ENSG00000184164	250kb	250kb_22_50061815_50571188	22	50061815	50571188
ENSG00000184208	250kb	250kb_22_41834943_42344140	22	41834943	42344140
ENSG00000184319	250kb	250kb_22_50945376_51489737	22	50945376	51489737
ENSG00000184381	250kb	250kb_22_38257502_38851697	22	38257502	38851697
ENSG00000184436	250kb	250kb_22_21103393_21606485	22	21103393	21606485
ENSG00000184470	250kb	250kb_22_19613040_20179341	22	19613040	20179341
ENSG00000184674	250kb	250kb_22_24126133_24634680	22	24126133	24634680
ENSG00000184702	250kb	250kb_22_19451987_19962295	22	19451987	19962295
ENSG00000184708	250kb	250kb_22_31582963_32142094	22	31582963	32142094
ENSG00000184792	250kb	250kb_22_30839769_31553811	22	30839769	31553811
ENSG00000184979	250kb	250kb_22_18382666_18910164	22	18382666	18910164
ENSG00000184983	250kb	250kb_22_42231529_42736959	22	42231529	42736959
ENSG00000185022	250kb	250kb_22_38347889_38862518	22	38347889	38862518
ENSG00000185065	250kb	250kb_22_19185416_19687628	22	19185416	19687628
ENSG00000185133	250kb	250kb_22_31268717_31780682	22	31268717	31780682
ENSG00000185252	250kb	250kb_22_20498405_21012745	22	20498405	21012745
ENSG00000185339	250kb	250kb_22_30752825_31273265	22	30752825	31273265
ENSG00000185340	250kb	250kb_22_29452572_29958774	22	29452572	29958774
ENSG00000185386	250kb	250kb_22_50452142_50959196	22	50452142	50959196
ENSG00000185608	250kb	250kb_22_19169425_19673598	22	19169425	19673598
ENSG00000185651	250kb	250kb_22_21653736_22228323	22	21653736	22228323
ENSG00000185686	250kb	250kb_22_22640123_23151768	22	22640123	23151768
ENSG00000185721	250kb	250kb_22_31545509_32174726	22	31545509	32174726
ENSG00000185838	250kb	250kb_22_19520747_20092462	22	19520747	20092462
ENSG00000186575	250kb	250kb_22_29749545_30344587	22	29749545	30344587
ENSG00000186654	250kb	250kb_22_44814593_45383561	22	44814593	45383561
ENSG00000186716	250kb	250kb_22_23271891_23910224	22	23271891	23910224
ENSG00000186951	250kb	250kb_22_46296424_46889653	22	46296424	46889653
ENSG00000186998	250kb	250kb_22_29351840_29905586	22	29351840	29905586
ENSG00000187045	250kb	250kb_22_37211476_37755603	22	37211476	37755603
ENSG00000187051	250kb	250kb_22_39675098_40178860	22	39675098	40178860
ENSG00000187792	250kb	250kb_22_23833769_24343279	22	23833769	24343279
ENSG00000187860	250kb	250kb_22_30502624_31024647	22	30502624	31024647
ENSG00000188130	250kb	250kb_22_50433879_50950254	22	50433879	50950254
ENSG00000188511	250kb	250kb_22_49558176_50301190	22	49558176	50301190
ENSG00000188636	250kb	250kb_22_44638452_45144178	22	44638452	45144178
ENSG00000188677	250kb	250kb_22_44145091_44818829	22	44145091	44818829
ENSG00000189060	250kb	250kb_22_37951114_38453442	22	37951114	38453442
ENSG00000189269	250kb	250kb_22_23700639_24224508	22	23700639	24224508
ENSG00000189306	250kb	250kb_22_42655974_43165808	22	42655974	43165808
ENSG00000196236	250kb	250kb_22_41003081_41613838	22	41003081	41613838
ENSG00000196419	250kb	250kb_22_41767123_42310044	22	41767123	42310044
ENSG00000196431	250kb	250kb_22_26767928_27276636	22	26767928	27276636
ENSG00000196576	250kb	250kb_22_50463408_50996056	22	50463408	50996056
ENSG00000196588	250kb	250kb_22_40556285_41282706	22	40556285	41282706
ENSG00000196622	250kb	250kb_22_20206003_20711786	22	20206003	20711786
ENSG00000197077	250kb	250kb_22_25098697_25843415	22	25098697	25843415
ENSG00000197182	250kb	250kb_22_46199749_46759808	22	46199749	46759808
ENSG00000197549	250kb	250kb_22_22095496_22648332	22	22095496	22648332
ENSG00000198089	250kb	250kb_22_31634674_32264572	22	31634674	32264572
ENSG00000198125	250kb	250kb_22_35752811_36283998	22	35752811	36283998
ENSG00000198355	250kb	250kb_22_50104161_50607728	22	50104161	50607728
ENSG00000198477	250kb	250kb_22_22588767_23113505	22	22588767	23113505
ENSG00000198792	250kb	250kb_22_38365298_38919040	22	38365298	38919040
ENSG00000198832	250kb	250kb_22_31250758_31766055	22	31250758	31766055
ENSG00000198911	250kb	250kb_22_41979109_42553312	22	41979109	42553312
ENSG00000198951	250kb	250kb_22_42204358_42716846	22	42204358	42716846
ENSG00000202058	250kb	250kb_22_42711054_43211336	22	42711054	43211336
ENSG00000205559	250kb	250kb_22_50771455_51272306	22	50771455	51272306
ENSG00000205560	250kb	250kb_22_50757290_51267899	22	50757290	51267899
ENSG00000205593	250kb	250kb_22_50497459_51015489	22	50497459	51015489
ENSG00000205643	250kb	250kb_22_46389908_46896576	22	46389908	46896576
ENSG00000205702	250kb	250kb_22_42286214_42790576	22	42286214	42790576
ENSG00000205853	250kb	250kb_22_32505893_33028039	22	32505893	33028039
ENSG00000206066	250kb	250kb_22_25464223_25966047	22	25464223	25966047
ENSG00000206140	250kb	250kb_22_21570712_22075558	22	21570712	22075558
ENSG00000206176	250kb	250kb_22_20128814_20630440	22	20128814	20630440
ENSG00000209480	250kb	250kb_22_39459824_39959916	22	39459824	39959916
ENSG00000211637	250kb	250kb_22_22135332_22635870	22	22135332	22635870
ENSG00000211638	250kb	250kb_22_22203110_22703622	22	22203110	22703622
ENSG00000211639	250kb	250kb_22_22266592_22767074	22	22266592	22767074
ENSG00000211640	250kb	250kb_22_22300113_22800860	22	22300113	22800860
ENSG00000211642	250kb	250kb_22_22319184_22819660	22	22319184	22819660
ENSG00000211643	250kb	250kb_22_22423082_22923581	22	22423082	22923581
ENSG00000211644	250kb	250kb_22_22426828_22927336	22	22426828	22927336
ENSG00000211645	250kb	250kb_22_22431658_22932172	22	22431658	22932172
ENSG00000211647	250kb	250kb_22_22457289_22957781	22	22457289	22957781
ENSG00000211648	250kb	250kb_22_22462087_22962608	22	22462087	22962608
ENSG00000211649	250kb	250kb_22_22473982_22974454	22	22473982	22974454
ENSG00000211650	250kb	250kb_22_22480355_22980874	22	22480355	22980874
ENSG00000211651	250kb	250kb_22_22485135_22985715	22	22485135	22985715
ENSG00000211652	250kb	250kb_22_22499356_22999827	22	22499356	22999827
ENSG00000211653	250kb	250kb_22_22514098_23014614	22	22514098	23014614
ENSG00000211654	250kb	250kb_22_22531876_23032371	22	22531876	23032371
ENSG00000211655	250kb	250kb_22_22536296_23036802	22	22536296	23036802
