gene_id	type	func_id	chr	pos_start	pos_end
ENSG00000211638	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211639	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211640	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211642	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211643	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211644	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211645	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211647	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211648	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000211649	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000223350	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000228050	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000234630	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000253239	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000272779	domain	domain_22_22340000_22730000	22	22340000	22730000
ENSG00000100218	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000128266	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000185686	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000198477	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211653	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211654	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211655	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211658	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211659	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211660	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211662	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211663	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211664	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211665	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211666	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211667	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211668	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211669	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211670	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211671	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211672	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211673	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211674	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211676	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211677	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211678	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211679	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000211685	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000222037	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000253234	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000253818	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000254030	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000254709	domain	domain_22_22750000_23490000	22	22750000	23490000
ENSG00000185686	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000198477	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211654	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211655	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211658	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211659	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211660	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211662	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211663	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211664	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211665	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211666	domain	domain_22_22780000_23110000	22	22780000	23110000
ENSG00000211658	domain	domain_22_22930000_23100000	22	22930000	23100000
ENSG00000211659	domain	domain_22_22930000_23100000	22	22930000	23100000
ENSG00000211660	domain	domain_22_22930000_23100000	22	22930000	23100000
ENSG00000211662	domain	domain_22_22930000_23100000	22	22930000	23100000
ENSG00000211663	domain	domain_22_22930000_23100000	22	22930000	23100000
ENSG00000211664	domain	domain_22_22930000_23100000	22	22930000	23100000
ENSG00000211665	domain	domain_22_22930000_23100000	22	22930000	23100000
ENSG00000211668	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211669	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211670	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211671	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211672	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211673	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211674	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211676	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211677	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211678	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211679	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000211685	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000222037	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000253234	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000254030	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000254709	domain	domain_22_23120000_23300000	22	23120000	23300000
ENSG00000128266	domain	domain_22_23300000_23480000	22	23300000	23480000
ENSG00000128322	domain	domain_22_23660000_23940000	22	23660000	23940000
ENSG00000272733	domain	domain_22_23660000_23940000	22	23660000	23940000
ENSG00000099953	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000099956	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000099958	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000128218	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000133460	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000169314	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000187792	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000218537	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000225282	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000240972	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000250479	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000270041	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000273295	domain	domain_22_24050000_24300000	22	24050000	24300000
ENSG00000100024	domain	domain_22_24690000_24950000	22	24690000	24950000
ENSG00000128271	domain	domain_22_24690000_24950000	22	24690000	24950000
ENSG00000178803	domain	domain_22_24690000_24950000	22	24690000	24950000
ENSG00000228923	domain	domain_22_24690000_24950000	22	24690000	24950000
ENSG00000215481	domain	domain_22_25000000_25170000	22	25000000	25170000
ENSG00000100058	domain	domain_22_25650000_26190000	22	25650000	26190000
ENSG00000100068	domain	domain_22_25650000_26190000	22	25650000	26190000
ENSG00000100077	domain	domain_22_25650000_26190000	22	25650000	26190000
ENSG00000206066	domain	domain_22_25650000_26190000	22	25650000	26190000
ENSG00000224003	domain	domain_22_25650000_26190000	22	25650000	26190000
ENSG00000231466	domain	domain_22_25650000_26190000	22	25650000	26190000
ENSG00000272977	domain	domain_22_25650000_26190000	22	25650000	26190000
ENSG00000100068	domain	domain_22_25720000_25870000	22	25720000	25870000
ENSG00000231466	domain	domain_22_25720000_25870000	22	25720000	25870000
ENSG00000100077	domain	domain_22_25920000_26170000	22	25920000	26170000
ENSG00000224003	domain	domain_22_25920000_26170000	22	25920000	26170000
ENSG00000100099	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000100104	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000100109	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000100122	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000128203	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000128294	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000196431	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000213707	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000260065	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000261188	domain	domain_22_26760000_27070000	22	26760000	27070000
ENSG00000100109	domain	domain_22_26880000_27070000	22	26880000	27070000
ENSG00000100122	domain	domain_22_26880000_27070000	22	26880000	27070000
ENSG00000128294	domain	domain_22_26880000_27070000	22	26880000	27070000
ENSG00000196431	domain	domain_22_26880000_27070000	22	26880000	27070000
ENSG00000213707	domain	domain_22_26880000_27070000	22	26880000	27070000
ENSG00000260065	domain	domain_22_26880000_27070000	22	26880000	27070000
ENSG00000261188	domain	domain_22_26880000_27070000	22	26880000	27070000
ENSG00000223704	domain	domain_22_27070000_27770000	22	27070000	27770000
ENSG00000231369	domain	domain_22_27070000_27770000	22	27070000	27770000
ENSG00000235271	domain	domain_22_27070000_27770000	22	27070000	27770000
ENSG00000169184	domain	domain_22_27070000_28220000	22	27070000	28220000
ENSG00000223704	domain	domain_22_27070000_28220000	22	27070000	28220000
ENSG00000231369	domain	domain_22_27070000_28220000	22	27070000	28220000
ENSG00000235271	domain	domain_22_27070000_28220000	22	27070000	28220000
ENSG00000223704	domain	domain_22_27210000_27430000	22	27210000	27430000
ENSG00000231369	domain	domain_22_27210000_27430000	22	27210000	27430000
ENSG00000235271	domain	domain_22_27210000_27430000	22	27210000	27430000
ENSG00000169184	domain	domain_22_27780000_28210000	22	27780000	28210000
ENSG00000100209	domain	domain_22_29000000_29230000	22	29000000	29230000
ENSG00000100219	domain	domain_22_29000000_29230000	22	29000000	29230000
ENSG00000159873	domain	domain_22_29000000_29230000	22	29000000	29230000
ENSG00000183765	domain	domain_22_29000000_29230000	22	29000000	29230000
ENSG00000272858	domain	domain_22_29000000_29230000	22	29000000	29230000
ENSG00000183579	domain	domain_22_29240000_29660000	22	29240000	29660000
ENSG00000183762	domain	domain_22_29240000_29660000	22	29240000	29660000
ENSG00000186998	domain	domain_22_29240000_29660000	22	29240000	29660000
ENSG00000237015	domain	domain_22_29240000_29660000	22	29240000	29660000
ENSG00000183762	domain	domain_22_29440000_29660000	22	29440000	29660000
ENSG00000186998	domain	domain_22_29440000_29660000	22	29440000	29660000
ENSG00000237015	domain	domain_22_29440000_29660000	22	29440000	29660000
ENSG00000100280	domain	domain_22_29720000_29970000	22	29720000	29970000
ENSG00000100285	domain	domain_22_29720000_29970000	22	29720000	29970000
ENSG00000100296	domain	domain_22_29720000_29970000	22	29720000	29970000
ENSG00000225465	domain	domain_22_29720000_29970000	22	29720000	29970000
ENSG00000100314	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000100319	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000100325	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000100330	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000184076	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000186575	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000227117	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000227201	domain	domain_22_29990000_30490000	22	29990000	30490000
ENSG00000128342	domain	domain_22_30490000_30650000	22	30490000	30650000
ENSG00000268812	domain	domain_22_30490000_30650000	22	30490000	30650000
ENSG00000100012	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000100029	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000100036	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000128242	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000133422	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000133488	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000167065	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000184792	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000185339	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000225774	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000235989	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000237977	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000250318	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000253352	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000273387	domain	domain_22_30830000_31500000	22	30830000	31500000
ENSG00000100029	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000100036	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000128242	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000133422	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000138942	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000167065	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000182541	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000183963	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000184792	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000185133	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000185339	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000198832	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000225774	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000235989	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000237977	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000250318	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000253352	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000273387	domain	domain_22_30900000_31680000	22	30900000	31680000
ENSG00000100036	domain	domain_22_31000000_31160000	22	31000000	31160000
ENSG00000167065	domain	domain_22_31000000_31160000	22	31000000	31160000
ENSG00000185339	domain	domain_22_31000000_31160000	22	31000000	31160000
ENSG00000250318	domain	domain_22_31000000_31160000	22	31000000	31160000
ENSG00000100036	domain	domain_22_31000000_31330000	22	31000000	31330000
ENSG00000167065	domain	domain_22_31000000_31330000	22	31000000	31330000
ENSG00000184792	domain	domain_22_31000000_31330000	22	31000000	31330000
ENSG00000185339	domain	domain_22_31000000_31330000	22	31000000	31330000
ENSG00000235989	domain	domain_22_31000000_31330000	22	31000000	31330000
ENSG00000237977	domain	domain_22_31000000_31330000	22	31000000	31330000
ENSG00000250318	domain	domain_22_31000000_31330000	22	31000000	31330000
ENSG00000235989	domain	domain_22_31160000_31330000	22	31160000	31330000
ENSG00000237977	domain	domain_22_31160000_31330000	22	31160000	31330000
ENSG00000253352	domain	domain_22_31330000_31490000	22	31330000	31490000
ENSG00000273387	domain	domain_22_31330000_31490000	22	31330000	31490000
ENSG00000100100	domain	domain_22_31500000_31690000	22	31500000	31690000
ENSG00000138942	domain	domain_22_31500000_31690000	22	31500000	31690000
ENSG00000182541	domain	domain_22_31500000_31690000	22	31500000	31690000
ENSG00000185133	domain	domain_22_31500000_31690000	22	31500000	31690000
ENSG00000198832	domain	domain_22_31500000_31690000	22	31500000	31690000
ENSG00000100150	domain	domain_22_31840000_32370000	22	31840000	32370000
ENSG00000128245	domain	domain_22_31840000_32370000	22	31840000	32370000
ENSG00000128254	domain	domain_22_31840000_32370000	22	31840000	32370000
ENSG00000183530	domain	domain_22_31840000_32370000	22	31840000	32370000
ENSG00000198089	domain	domain_22_31840000_32370000	22	31840000	32370000
ENSG00000214093	domain	domain_22_31840000_32370000	22	31840000	32370000
ENSG00000241878	domain	domain_22_31840000_32370000	22	31840000	32370000
ENSG00000198089	domain	domain_22_31880000_32050000	22	31880000	32050000
ENSG00000214093	domain	domain_22_31880000_32050000	22	31880000	32050000
ENSG00000128245	domain	domain_22_32150000_32370000	22	32150000	32370000
ENSG00000128254	domain	domain_22_32150000_32370000	22	32150000	32370000
ENSG00000128253	domain	domain_22_32370000_32780000	22	32370000	32780000
ENSG00000205853	domain	domain_22_32370000_32780000	22	32370000	32780000
ENSG00000214076	domain	domain_22_32370000_32780000	22	32370000	32780000
ENSG00000232346	domain	domain_22_32370000_32780000	22	32370000	32780000
ENSG00000133424	domain	domain_22_33540000_35650000	22	33540000	35650000
ENSG00000100292	domain	domain_22_35700000_36580000	22	35700000	36580000
ENSG00000100297	domain	domain_22_35700000_36580000	22	35700000	36580000
ENSG00000100302	domain	domain_22_35700000_36580000	22	35700000	36580000
ENSG00000100320	domain	domain_22_35700000_36580000	22	35700000	36580000
ENSG00000128284	domain	domain_22_35700000_36580000	22	35700000	36580000
ENSG00000198125	domain	domain_22_35700000_36580000	22	35700000	36580000
ENSG00000221963	domain	domain_22_35700000_36580000	22	35700000	36580000
ENSG00000100302	domain	domain_22_35800000_36010000	22	35800000	36010000
ENSG00000100320	domain	domain_22_36020000_36530000	22	36020000	36530000
ENSG00000221963	domain	domain_22_36020000_36530000	22	36020000	36530000
ENSG00000100336	domain	domain_22_36530000_36680000	22	36530000	36680000
ENSG00000100342	domain	domain_22_36530000_36680000	22	36530000	36680000
ENSG00000128284	domain	domain_22_36530000_36680000	22	36530000	36680000
ENSG00000128335	domain	domain_22_36530000_36680000	22	36530000	36680000
ENSG00000100360	domain	domain_22_36930000_37410000	22	36930000	37410000
ENSG00000100362	domain	domain_22_36930000_37410000	22	36930000	37410000
ENSG00000100365	domain	domain_22_36930000_37410000	22	36930000	37410000
ENSG00000100368	domain	domain_22_36930000_37410000	22	36930000	37410000
ENSG00000183822	domain	domain_22_36930000_37410000	22	36930000	37410000
ENSG00000232254	domain	domain_22_36930000_37410000	22	36930000	37410000
ENSG00000100362	domain	domain_22_37180000_37410000	22	37180000	37410000
ENSG00000100365	domain	domain_22_37180000_37410000	22	37180000	37410000
ENSG00000100368	domain	domain_22_37180000_37410000	22	37180000	37410000
ENSG00000183822	domain	domain_22_37180000_37410000	22	37180000	37410000
ENSG00000232254	domain	domain_22_37180000_37410000	22	37180000	37410000
ENSG00000100379	domain	domain_22_37440000_37640000	22	37440000	37640000
ENSG00000100385	domain	domain_22_37440000_37640000	22	37440000	37640000
ENSG00000133466	domain	domain_22_37440000_37640000	22	37440000	37640000
ENSG00000183473	domain	domain_22_37440000_37640000	22	37440000	37640000
ENSG00000187045	domain	domain_22_37440000_37640000	22	37440000	37640000
ENSG00000100055	domain	domain_22_37660000_37870000	22	37660000	37870000
ENSG00000166897	domain	domain_22_37660000_37870000	22	37660000	37870000
ENSG00000100083	domain	domain_22_38000000_38200000	22	38000000	38200000
ENSG00000100092	domain	domain_22_38000000_38200000	22	38000000	38200000
ENSG00000100097	domain	domain_22_38000000_38200000	22	38000000	38200000
ENSG00000100101	domain	domain_22_38000000_38200000	22	38000000	38200000
ENSG00000100106	domain	domain_22_38000000_38200000	22	38000000	38200000
ENSG00000233360	domain	domain_22_38000000_38200000	22	38000000	38200000
ENSG00000241360	domain	domain_22_38000000_38200000	22	38000000	38200000
ENSG00000100124	domain	domain_22_38210000_38380000	22	38210000	38380000
ENSG00000100129	domain	domain_22_38210000_38380000	22	38210000	38380000
ENSG00000100139	domain	domain_22_38210000_38380000	22	38210000	38380000
ENSG00000128346	domain	domain_22_38210000_38380000	22	38210000	38380000
ENSG00000100151	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100156	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100196	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100201	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100206	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100211	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100216	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100221	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000128298	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000184381	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000185022	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000198792	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000213923	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000228274	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000244627	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000272720	domain	domain_22_38390000_39100000	22	38390000	39100000
ENSG00000100151	domain	domain_22_38440000_38760000	22	38440000	38760000
ENSG00000100156	domain	domain_22_38440000_38760000	22	38440000	38760000
ENSG00000128298	domain	domain_22_38440000_38760000	22	38440000	38760000
ENSG00000184381	domain	domain_22_38440000_38760000	22	38440000	38760000
