gene_id	type	func_id	chr	pos_start	pos_end
ENSG00000273032	tad	tad_22_18960000_20320000	22	18960000	20320000
ENSG00000273164	tad	tad_22_18960000_20320000	22	18960000	20320000
ENSG00000273300	tad	tad_22_18960000_20320000	22	18960000	20320000
ENSG00000273311	tad	tad_22_18960000_20320000	22	18960000	20320000
ENSG00000273343	tad	tad_22_18960000_20320000	22	18960000	20320000
ENSG00000099910	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000099917	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000099937	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000099940	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000099942	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000099949	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000099957	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000161149	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000183773	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000184436	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000185252	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000215493	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000223553	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000226287	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000230513	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000234252	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000236670	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000237476	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000241973	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000244486	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000272829	tad	tad_22_20680000_21480000	22	20680000	21480000
ENSG00000099953	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000099956	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000099958	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000099974	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000100023	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000100027	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000100030	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000100034	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000100038	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000100218	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000100228	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000128218	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000128228	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000128266	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000128322	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000133460	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000159496	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000161179	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000161180	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000169314	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000182502	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000183506	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000185651	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000185686	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000186716	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000187792	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000189269	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000197549	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000198477	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000206140	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211637	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211638	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211639	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211640	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211642	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211643	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211644	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211645	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211647	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211648	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211649	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211650	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211651	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211652	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211653	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211654	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211655	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211658	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211659	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211660	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211662	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211663	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211664	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211665	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211666	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211667	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211668	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211669	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211670	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211671	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211672	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211673	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211674	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211676	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211677	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211678	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211679	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000211685	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000218537	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000222037	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000223350	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000224086	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000225282	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000228050	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000230701	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000234353	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000234630	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000240160	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000240972	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000244723	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000250479	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000253234	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000253239	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000253818	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000254030	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000254709	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000270041	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000272578	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000272733	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000272779	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000272787	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000272954	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000273295	tad	tad_22_21800000_24320000	22	21800000	24320000
ENSG00000099991	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000099994	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000099998	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000100014	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000100024	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000128271	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000138867	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000178026	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000178803	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000184674	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000228923	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000235231	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000272955	tad	tad_22_24320000_25000000	22	24320000	25000000
ENSG00000100058	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000100068	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000100077	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000133454	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000197077	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000206066	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000224003	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000231466	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000272977	tad	tad_22_25240000_26760000	22	25240000	26760000
ENSG00000100099	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000100104	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000100109	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000100122	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000128203	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000128294	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000196431	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000213707	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000225783	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000260065	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000261188	tad	tad_22_26760000_27080000	22	26760000	27080000
ENSG00000169184	tad	tad_22_27080000_28240000	22	27080000	28240000
ENSG00000223704	tad	tad_22_27080000_28240000	22	27080000	28240000
ENSG00000231369	tad	tad_22_27080000_28240000	22	27080000	28240000
ENSG00000235271	tad	tad_22_27080000_28240000	22	27080000	28240000
ENSG00000180957	tad	tad_22_28240000_28960000	22	28240000	28960000
ENSG00000235954	tad	tad_22_28240000_28960000	22	28240000	28960000
ENSG00000100209	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000100219	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000100263	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000159873	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000183579	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000183762	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000183765	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000186998	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000226471	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000237015	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000272858	tad	tad_22_29000000_29680000	22	29000000	29680000
ENSG00000100276	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000100280	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000100285	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000100296	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000100314	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000100319	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000100325	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000100330	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000184076	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000184117	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000185340	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000186575	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000225465	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000227117	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000227201	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000273216	tad	tad_22_29680000_30480000	22	29680000	30480000
ENSG00000099985	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000099992	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000099995	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000099999	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000100003	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000100012	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000128342	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000133488	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000187860	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000225774	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000239282	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000241528	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000242114	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000268812	tad	tad_22_30520000_30960000	22	30520000	30960000
ENSG00000100036	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000100100	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000100105	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000133422	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000138942	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000167065	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000182541	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000183963	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000184792	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000185133	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000185339	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000198832	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000213888	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000228839	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000235989	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000237977	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000250318	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000253352	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000273387	tad	tad_22_31000000_31840000	22	31000000	31840000
ENSG00000100220	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000100225	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000100234	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000128253	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000133424	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000205853	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000214076	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000232346	tad	tad_22_32360000_35600000	22	32360000	35600000
ENSG00000100281	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100284	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100292	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100297	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100302	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100320	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100336	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100342	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100345	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100348	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100350	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000128284	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000128335	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000198125	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000221963	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000228719	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000237668	tad	tad_22_35640000_36920000	22	35640000	36920000
ENSG00000100055	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100060	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100065	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100079	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100360	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100362	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100365	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100368	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100379	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100385	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000128283	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000128309	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000128311	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000128340	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000133466	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000166897	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000183473	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000183822	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000187045	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000232254	tad	tad_22_36920000_38000000	22	36920000	38000000
ENSG00000100151	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000100156	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000100196	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000100201	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000100206	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000128298	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000184381	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000185022	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000198792	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000213923	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000244627	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000272720	tad	tad_22_38400000_39000000	22	38400000	39000000
ENSG00000100221	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100226	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100242	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100246	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100298	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100307	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100311	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100316	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100321	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100324	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100335	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100346	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100351	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000128268	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000128272	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000128383	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000128394	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000133477	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000179750	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000183741	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000187051	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000209480	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000221890	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000225450	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000225528	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000225720	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000226085	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000229598	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000230149	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000239713	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000243811	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000244509	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000272669	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000273076	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000273096	tad	tad_22_39080000_40440000	22	39080000	40440000
ENSG00000100354	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000100359	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000100372	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000128285	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000196588	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000227413	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000230071	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000232564	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000239900	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000272834	tad	tad_22_40440000_41240000	22	40440000	41240000
ENSG00000100387	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000100393	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000100395	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000100399	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000213857	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000231993	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000235513	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000237214	tad	tad_22_41320000_41680000	22	41320000	41680000
ENSG00000100410	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000100412	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000100413	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000100417	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000100418	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000167074	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000172346	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000183864	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000273424	tad	tad_22_41760000_42040000	22	41760000	42040000
ENSG00000100138	tad	tad_22_42040000_42360000	22	42040000	42360000
ENSG00000100147	tad	tad_22_42040000_42360000	22	42040000	42360000
ENSG00000100162	tad	tad_22_42040000_42360000	22	42040000	42360000
ENSG00000159958	tad	tad_22_42040000_42360000	22	42040000	42360000
ENSG00000167077	tad	tad_22_42040000_42360000	22	42040000	42360000
ENSG00000184068	tad	tad_22_42040000_42360000	22	42040000	42360000
